date,emp,ft_emp,pt_emp,ue,ud,hours,doe_ads,anz_ads,nab_cond,nab_profit,nab_trade,nab_emp,nab_forward,nab_stocks,nab_conf,nab_cu,aig_pmi,aig_psi,aig_pci,new_reg,anz_finance,anz_sent,wmi_finance,wmi_sent,rt,mv,arrivals,export,import,res_ba,hs_ba,nh_ba,alt_add,non_res_ba,acr,credit,credit_housing,credit_personal,credit_business,firmmbab90,fcmygbag3,fcmygbag5,fcmygbag10,scrigbag3,scrigbag5,scrigbag10,twi,asx200,icp,house_prices,mt103s,credit_card,debit_card
1/09/1991,7645.294784,5934.44763,1710.847153,10.0322161,516.7146357,1126207.721,,,,,,,,,,,,,,0.541367487,,,,85.83783139,7320.6,,379222.2843,5658,5738,12117,9017,3100,167860,607323,,343.617672,93.42337397,42.13150337,214.1038395,9.58,,10.03,10.31,,0.45,0.73,60.6,,33.14428561,,,1403.987373,
1/10/1991,7616.223845,5939.598633,1676.625211,9.986176,515.6589815,1127999.453,,,,,,,,,,,,,,0.538082478,,,,88.38393445,7484.6,,378576.0898,5688,5679,12227,9205,3022,166022,655690,,342.9539329,94.57938829,41.90265184,212.4473759,8.97,,8.96,9.82,,-0.01,0.85,59.3,,33.22165962,,,1419.208063,
1/11/1991,7596.988185,5858.639693,1738.348492,10.1970743,529.4104716,1125883.878,,,,,,,,,,,,,,0.546285965,,,,82.47962644,7436.4,,383031.1649,5804,6040,11795,8941,2854,166086,491872,,343.058059,95.66326954,41.7659925,211.6679414,8.34,,8.98,9.78,,0.64,1.44,59,,33.88113459,,,1378.571654,
1/12/1991,7616.718508,5897.393748,1719.32476,10.4723735,521.4258955,1121254.695,,,,,,,,,,,,,,0.500784242,,,,80.72932506,7410.7,,368163.6726,5844,5604,12091,8783,3308,171250,595518,,342.4788639,96.73274532,41.40737362,210.3801138,7.84,,8.22,9.39,,0.38,1.55,55.9,,34.84817404,,,1456.806825,
1/01/1992,7633.150343,5896.159448,1736.990895,10.3459916,541.6993751,1122262.838,,,,,,,,,,,,,,0.50361971,,,,78.06623658,7464.1,,375994.7509,5911,5670,12685,8829,3856,164735,771921,,342.6324089,97.54278531,41.28929384,209.9531424,7.45,,9.42,10.11,,1.97,2.66,55.8,,35.77218095,,,1459.102071,
1/02/1992,7650.17437,5883.890851,1766.283519,10.4042554,565.0945374,1119909.2,,,,,,,,,,,,,,0.537963343,,,,87.88863595,7483.1,,382829.6553,5815,5768,12334,9186,3148,162585,515964,,342.6683511,98.39736643,41.07874014,209.3226142,7.52,,9.42,10.04,,1.9,2.52,56.8,,35.99202162,,,1467.734866,
1/03/1992,7630.999107,5868.402068,1762.59704,10.4956867,558.9686069,1126402.353,,,,,,,,,,,,,,0.517410393,,,,92.7663048,7599.8,,367827.611,5872,5765,12877,9341,3536,168753,625458,,341.2444261,99.29105847,41.12727112,206.975072,7.51,,9.42,9.89,,1.91,2.38,58.6,,35.17955985,,,1451.5851,
1/04/1992,7624.4382,5851.058042,1773.380158,10.4724883,583.735866,1120966.585,,,,,,,,,,,,,,0.54005388,,,,93.92213716,7684.5,,388226.7037,5974,5862,13447,9486,3961,168388,488265,,340.0772143,100.249399,40.85357429,205.0367067,7.18,,8.68,9.43,,1.5,2.25,57.9,,34.55740718,,,1504.760531,
1/05/1992,7620.920415,5843.565726,1777.35469,10.61746,585.7384083,1118560.054,,,,,,,,,,,,,,0.485870241,,,,91.49146697,7671.5,,389516.9056,5975,5969,13252,9606,3646,159553,586025,,339.8000842,101.2254125,40.65978655,204.1773782,6.56,,8.37,9.12,,1.81,2.56,56.9,,34.87106808,,,1497.799855,
1/06/1992,7633.787842,5828.991644,1804.796197,10.8127822,578.957525,1123755.999,,,,,,,,,,,,,,0.536605027,,,,82.62693151,7597.5,,379569.6859,6056,6234,13591,9873,3718,167870,520963,,340.3709248,102.2399778,40.59144282,204.082592,6.42,7.04,7.83,8.9,0.62,1.41,2.48,55.2,,34.99031027,,,1465.873768,
1/07/1992,7650.919928,5842.380036,1808.539892,11.1219244,590.2464369,1123862.035,,,,,,,,,,,,,,0.596687295,,,,79.89211608,7617.6,,390946.3152,6119,6370,13548,10045,3503,171922,537271,,338.5508231,103.2596214,40.8179023,201.0067737,5.64,6.22,7.05,8.3,0.58,1.41,2.66,54.7,,35.56516317,,,1472.012438,
1/08/1992,7670.942006,5837.987152,1832.954854,10.7215053,603.2211744,1125424.401,,,,,,,,,,,,,,0.606033954,,,,89.11736732,7523.9,,385456.169,6148,6126,13731,9948,3783,165870,494053,,339.2380496,104.2619051,40.56077973,200.9946032,5.73,7.86,8.41,8.97,2.13,2.68,3.24,51.6,,36.03452619,,,1545.546602,
1/09/1992,7635.237972,5821.474792,1813.763179,10.6161464,612.6578533,1123486.372,,,,,,,,,,,,,,0.623255317,,,,85.94088159,7656.5,,390415.6265,6585,6672,13498,9969,3529,171794,548780,,340.8863529,105.3358952,40.58164659,201.4807103,5.94,7.91,8.32,8.94,1.97,2.38,3,51.7,,36.1889428,,,1539.343297,
1/10/1992,7644.361117,5813.123003,1831.238114,11.0900835,605.0204727,1122998.667,,,,,,,,,,,,,,0.610159325,,,,94.84562478,7723.8,,399089.9995,6411,6666,14015,10184,3831,173274,665245,,341.0545712,106.880233,40.85214334,199.7621398,5.86,7.89,8.29,8.86,2.03,2.43,3,51.9,,36.04029004,,,1557.558297,
1/11/1992,7569.299999,5779.119292,1790.180707,11.1353566,598.0617018,1117167.023,,,,,,,,,,,,,,0.598996709,,,,84.20790081,7738.4,,409103.233,6601,6807,14569,10315,4254,172417,670482,,341.0531862,108.2776835,40.93174282,198.3371754,5.88,8.01,8.48,9.14,2.13,2.6,3.26,51.8,,36.32829853,,,1573.32932,
1/12/1992,7599.402876,5810.9619,1788.440976,11.2159905,590.9345128,1120895.383,,,,,,,,,,,,,,0.662465874,,,,84.18552319,7633.4,,410916.033,6651,6667,15085,10503,4582,177867,720275,,339.7031428,109.5763867,40.65780823,195.9052595,5.9,7.74,8.24,8.94,1.84,2.34,3.04,52.4,,36.33410023,,,1502.753669,
1/01/1993,7650.82916,5849.201363,1801.627797,10.8331595,596.2209839,1127477.961,,,,,,,,,,,,,,0.671180939,,,,92.96629096,7770.5,,431685.4508,6680,6381,15224,10613,4611,174792,789088,,341.2769865,110.8469343,40.50044255,196.4724242,5.88,7.49,8,8.6,1.61,2.12,2.72,51.6,,37.40076271,,,1537.082527,
1/02/1993,7581.981527,5821.306873,1760.674654,11.0137042,585.2032361,1126457.324,,,,,,,,,,,,,,0.658776045,,,,90.97092927,7754.6,,404978.3949,6667,6410,14201,10300,3901,171939,600942,,342.7837065,112.1398007,40.52806422,196.6940082,5.82,6.67,7.26,7.98,0.85,1.44,2.16,52.7,,36.87801811,,,1557.296087,
1/03/1993,7631.449559,5860.396389,1771.053171,10.8568096,596.101543,1139094.471,,,,,,,,,,,,,,0.672461416,,,,98.74892779,7795.4,,414648.5035,6390,6826,14905,10611,4294,172570,707521,,343.6455659,113.6296913,40.65497678,196.0104372,5.38,6.63,7.05,7.82,1.25,1.67,2.44,52.9,,34.87960541,,,1525.661292,
1/04/1993,7611.981232,5857.686393,1754.294839,10.7670675,594.2673887,1132508.678,,,,,,,,,,,,,,0.675961637,,,,97.58671534,7792.1,,414139.1402,6374,6732,15247,10719,4528,171055,654606,,344.7373416,115.2611566,40.43358582,195.6304253,5.27,6.27,6.69,7.55,1,1.42,2.28,52.3,,34.37838877,,,1548.545573,
1/05/1993,7613.182949,5853.42614,1759.756809,10.784993,585.218874,1129894.605,,,,,,,,,,,,,,0.698818915,,,,97.15671995,7868.8,,432472.4088,6736,6764,14391,10282,4109,180174,661803,,345.7739009,116.8219814,40.40480382,195.3563852,5.15,6.59,7.09,7.71,1.44,1.94,2.56,49.4,,35.25143052,,,1631.230524,
1/06/1993,7626.330342,5878.566239,1747.764103,10.9946874,581.3640985,1131329.762,,,,,,,,,,,,,,0.784495013,,,,85.67277826,7875.6,,419474.3961,6553,6875,14490,10443,4047,177957,657860,,346.3351364,118.5482681,40.37482493,194.5437862,5.22,6.22,6.83,7.37,1,1.61,2.15,49.5,,36.09651081,,,1659.186176,
1/07/1993,7627.818476,5853.249516,1774.568961,10.9321598,581.0223233,1128423.455,,,,,,,,,,,,,,0.786297524,,,,90.25940012,7818.8,,423772.4119,6806,6952,15596,10527,5069,174721,641943,,347.7170444,120.2480652,40.34570607,194.0338969,5.05,5.85,6.43,6.88,0.8,1.38,1.83,50.9,,36.58015218,,,1641.352193,
1/08/1993,7651.527531,5867.968624,1783.558907,10.9819492,582.8648701,1136716.372,,,,,,,,,,,,,,0.818877344,,,,95.36872775,7815.7,,425774.5838,6817,7173,14867,10277,4590,178013,787070,,349.1308564,121.8247013,40.4823004,193.9359765,4.78,5.66,6.16,6.64,0.88,1.38,1.86,49.3,,36.11424873,,,1621.673999,
1/09/1993,7670.380477,5862.162678,1808.217799,10.7409539,617.6972997,1134452.927,,,,,,,,,,,,,,0.812592659,,,,88.25826281,7937.1,,429606.8481,7077,7293,15077,10557,4520,191859,876838,,350.9757589,123.6820879,40.64395384,193.6980861,4.86,5.88,6.35,6.84,1.02,1.49,1.98,47.3,,36.72927033,,,1580.468,
1/10/1993,7719.203078,5902.253818,1816.94926,10.9562614,597.6282598,1140178.188,,,,,,,,,,,,,,0.79653127,,,,98.6692082,7995.8,,443509.1959,7112,7202,15271,10687,4584,189374,558586,,352.288411,125.4202945,40.59323786,193.2409299,4.81,5.51,6.01,6.49,0.7,1.2,1.68,49.4,,36.42490748,,,1654.650627,
1/11/1993,7729.745097,5908.69039,1821.054707,10.9480104,571.6563191,1157076.625,,,,,,,,,,,,,,0.824799634,,,,104.2974485,8133.8,,437520.4802,7038,7063,15429,10409,5020,187483,686162,,354.4229748,127.1616834,40.81869319,193.5160671,4.78,5.84,6.36,6.81,1.06,1.58,2.03,49.1,,36.16195861,,,1590.469372,
1/12/1993,7745.310027,5927.493252,1817.816775,10.7550561,580.7719358,1157848.795,,,,,,,,,,,,,,0.807041677,,,,105.4685048,8153.7,,446233.1025,6924,7337,15408,10827,4581,182492,806054,,356.2870185,129.2466648,40.97698637,193.0745346,4.82,5.87,6.17,6.68,1.05,1.35,1.86,50.8,,36.36501269,,,1555.416143,
1/01/1994,7765.049722,5918.334398,1846.715325,10.5682407,579.4779893,1159145.084,,,,,,,,,,,,,,0.824173253,,,,111.4637444,8095,,443263.7534,6907,7085,16233,11003,5230,186854,641452,,358.2978233,131.2776467,41.04473468,193.1224603,4.81,5.62,6.05,6.36,0.81,1.24,1.55,54,,36.0301076,,,1698.931855,
1/02/1994,7789.718902,5938.464054,1851.254848,10.3982171,576.1013368,1155445.249,,,,,,,,,,,,,,0.849047623,,,,116.5202443,8275.7,,457931.8165,6936,6842,15401,10905,4496,190377,787727,,360.0730028,133.4970626,41.27208637,192.4800278,4.8,6.29,6.72,7.05,1.49,1.92,2.25,53.6,,35.49357673,,,1732.845163,
1/03/1994,7808.827131,5949.711539,1859.115592,10.3523125,581.3801759,1159086.448,,,,,,,,,,,,,,0.850799852,,,,123.0221439,8294.3,,483548.5773,7091,7326,15547,10946,4601,188030,634958,,362.7149707,136.0244012,41.38173311,192.6339236,4.88,7.09,7.57,7.95,2.21,2.69,3.07,52.1,,35.61028867,,,1793.643894,
1/04/1994,7811.762216,5950.91741,1860.844807,10.062523,559.0393801,1164571.427,,,,,,,,,,,,,,0.846536639,,,,120.5400506,8236.5,,449538.8447,6891,7207,15835,11203,4632,188931,740911,,365.9808892,138.3999406,41.64414672,193.222162,4.92,7.39,7.94,8.44,2.47,3.02,3.52,52.6,,34.89729448,,,1758.596069,
1/05/1994,7853.324164,5981.900529,1871.423634,9.7656013,574.8549867,1175350.593,,,,,,,,,,,,,,0.889113998,,,,121.351768,8321.2,,437741.7754,7179,7469,17695,11905,5790,241021,562971,,368.5895901,140.937501,41.7163507,193.4689788,4.85,7.44,8.14,8.79,2.59,3.29,3.94,54.6,,34.72070375,,,1819.965955,845.264989
1/06/1994,7875.503937,6016.409472,1859.094465,9.8210862,567.6452404,1173568.438,,,,,,,,,,,,,,1.012910358,,,,122.6148355,8364.4,,462986.8504,7027,7337,16556,11191,5365,187222,1053886,,371.3691994,143.4358979,42.02699666,193.9033344,5.12,8.61,9.04,9.63,3.49,3.92,4.51,53,,34.64388125,,,1773.932592,862.9593526
1/07/1994,7948.096942,6024.267675,1923.829267,9.6254552,567.1519831,1183671.648,,,,,,,,,,,,,,0.771870194,,,,119.6015361,8376.6,,468380.1422,6941,7674,15457,10934,4523,188920,699165,,375.3673422,145.7253028,42.1253735,195.103846,5.41,8.56,8.96,9.57,3.15,3.55,4.16,53.9,,34.84484559,,,1828.368038,880.1298533
1/08/1994,7932.456265,6027.044905,1905.411361,9.4434694,569.5579094,1190261.516,,,,,,,,,,,,,,0.764683137,,,,116.487375,8571.5,,466715.6685,7039,8087,17784,11193,6591,220957,728640,,378.565609,148.2663843,42.41823654,195.7109286,5.6,8.42,8.81,9.36,2.82,3.21,3.76,53.9,,34.62402948,,,1798.813083,904.9067218
1/09/1994,7981.296102,6084.063862,1897.23224,9.3525701,522.3202499,1191013.248,,,,,,,,,,,,,,0.739510066,,,,113.4279483,8602.5,,478486.9096,6972,7819,17215,10772,6443,232232,574041,,380.8130981,150.3729271,42.64867358,195.5831318,5.93,9.24,9.74,10.33,3.31,3.81,4.4,53.4,,35.40971148,,,1890.508057,928.6882962
1/10/1994,7978.391726,6045.339613,1933.052113,9.0915738,563.2123314,1190310.483,,,,,,,,,,,,,,0.789221708,,,,107.5055065,8635.8,,478011.1725,7320,7892,15838,10728,5110,239797,772559,,384.4583599,152.0835036,42.86112749,197.2664268,6.45,9.57,10.06,10.51,3.12,3.61,4.06,53.1,,35.52934844,,,1892.546936,961.6526836
1/11/1994,7990.162051,6073.14435,1917.017701,9.141926,561.1426423,1192039.873,,,,,,,,,,,,,,0.764373524,,,,107.6145523,8588.1,,474323.6499,7293,8044,14753,10542,4211,203030,709769,,387.4855422,154.2422895,43.25735036,197.8736136,7.16,10.01,10.27,10.47,2.85,3.11,3.31,55.5,,35.68866807,,,1831.890908,963.7376288
1/12/1994,8034.115673,6070.307582,1963.80809,8.9341433,577.9282525,1197168.654,,,,,,,,,,,,,,0.805519063,,,,106.4119654,8595.6,,487812.318,7040,8285,14394,9566,4828,176355,641172,,389.7003848,156.1821344,43.68365848,197.6888134,7.95,10.07,10.06,10.04,2.12,2.11,2.09,56.2,,35.1713709,,,2062.139969,979.6012478
1/01/1995,8047.828011,6083.534072,1964.293938,8.856697,561.6280749,1200930.54,,,,,,,,,,,,,,0.763423727,,,,96.72888216,8684.8,,498436.4697,7405,8098,13526,9464,4062,184454,699244,,392.0972556,158.0323839,44.02084366,197.9744718,8.37,10.28,10.305,10.3345,1.91,1.935,1.9645,54.5,,36.28369403,,,1923.943289,1028.169969
1/02/1995,8098.935151,6141.637508,1957.297643,8.8225841,575.6112515,1205747.899,,,,,,,,,,,,,,0.737374155,,,,94.26314214,8792.4,,486608.8958,7540,8135,13316,9022,4294,194815,881407,,395.34212,159.8446093,44.28967056,199.1537067,8.08,9.698,9.9605,10.1465,1.618,1.8805,2.0665,52.9,,36.48800337,,,1924.491312,1052.300925
1/03/1995,8102.264614,6123.020483,1979.24413,8.6158537,570.7017706,1207705.65,,,,,,,,,,,,,,0.918581452,,,,102.8073611,8842.2,,490864.8105,7878,8551,12679,8444,4235,197153,782337,,398.0262689,161.6391055,44.77487077,199.7239671,8.13,9.569130435,9.808826087,10.13782609,1.439130435,1.678826087,2.00782609,50.7,,36.88209197,,,1936.066179,1072.95068
1/04/1995,8160.079259,6179.737672,1980.341588,8.2667356,573.1455848,1225126.651,,,,,,,,,,,,,,0.72863146,,,,110.6050652,8973.2,,500085.3151,7675,8441,12055,8216,3839,204956,1319334,,400.987728,162.7950901,45.32162126,200.9175637,7.89,9.132352941,9.460529412,9.798823529,1.242352941,1.570529412,1.908823529,49.6,,37.14978513,,,2018.479798,1117.458386
1/05/1995,8166.072731,6191.623535,1974.449196,8.4735522,562.1879389,1219221.462,,,,,,,,,,,,,,0.703060289,,,,102.8322182,9015.9,,496898.2859,7917,8795,12359,8025,4334,190726,847827,,404.4946803,164.1319928,45.88826407,202.7958542,7.7,8.373043478,8.68173913,9.106086957,0.673043478,0.98173913,1.406086957,48.5,,37.66988389,,,1970.608503,1137.727038
1/06/1995,8201.096892,6212.024379,1989.072512,8.3537668,582.6674948,1224797.524,,,,,,,,,,,,,,0.814087152,,,,104.13112,9121.7,,504802.7333,7684,8567,11663,8008,3655,186142,1008971,,407.5228994,165.3433172,46.27744442,204.8116156,7.55,7.92,8.269047619,8.856190476,0.37,0.719047619,1.306190476,48.4,,38.54353442,,,2072.049624,1182.175349
1/07/1995,8207.557684,6205.680399,2001.877285,8.422982,592.5113456,1225717.545,,,,,,,,,,,,,,0.62250256,,,,101.5228425,9126.8,,518022.1295,8160,8972,11371,7570,3801,188340,690734,,409.8445254,166.6097782,46.7329202,204.7667765,7.56,8.044761905,8.442857143,9.081904762,0.484761905,0.882857143,1.521904762,51,,38.10440497,,,2187.978543,1239.1138
1/08/1995,8236.64822,6236.634513,2000.013707,8.3187226,602.9477962,1223837.095,,,,,,,,,,,,,,0.669373104,,,,102.0276884,9209.9,,517941.7223,8002,8515,10777,7637,3140,183601,919748,,413.1768532,167.9615163,47.11682668,206.5890614,7.58,8.183478261,8.58173913,9.124347826,0.603478261,1.00173913,1.544347826,53.9,,37.42867091,,,2097.700379,1283.957693
1/09/1995,8224.318676,6241.104339,1983.214337,8.3612493,600.860793,1228240.787,,,,,,,,,,,,,,0.680456316,,,,101.1530845,9247,,507869.8133,8093,8210,10893,7712,3181,187506,936941,,418.1936622,169.5897195,47.46345607,209.6642554,7.49,7.758095238,8.169047619,8.686190476,0.268095238,0.679047619,1.196190476,53.8,,36.81687989,,,2184.649111,1312.826094
1/10/1995,8214.184377,6214.689429,1999.494948,8.5740321,588.3637855,1230657.778,,,,,,,,,,,,,,0.691225168,,,,101.4772787,9270.7,,507276.6303,7970,8462,10021,7256,2765,187828,1010790,,421.9423406,171.5071718,47.71254535,211.2419937,7.47,7.689545455,8.043636364,8.508636364,0.219545455,0.573636364,1.038636364,54.3,,36.04968311,,,2180.996174,1308.41066
1/11/1995,8288.208756,6252.685897,2035.522859,8.4508992,581.9462626,1233257.284,,,,,,,,,,,,,,0.68458349,,,,103.4545496,9292.2,,517255.8236,7875,8491,10170,7398,2772,192554,841028,,426.9021774,173.4304192,47.91027842,214.2370736,7.46,7.675909091,8.037727273,8.495,0.215909091,0.577727273,1.035,53.8,,37.05156393,,,2194.428022,1373.432618
1/12/1995,8289.381081,6254.073407,2035.307675,8.1430611,604.7687833,1229829.362,,,,,,,,,,,,,,0.70178073,,,,103.102433,9420.2,,531364.8092,8384,8625,10202,7218,2984,188391,751611,,432.6503411,175.4501972,48.19531265,217.8184712,7.43,7.506315789,7.852631579,8.254736842,0.076315789,0.422631579,0.824736842,53.9,,37.15909472,,,2437.328735,1380.839649
1/01/1996,8287.746527,6281.20808,2006.538447,8.4539913,580.0806362,1240804.516,,,,,,,,,,,,,,0.742776734,,,,105.0613354,9383.7,,531792.542,8663,8700,9500,7064,2436,195952,821062,,437.3157957,177.27178,48.57994453,220.3765535,7.46,7.470952381,7.759047619,8.112380952,0.010952381,0.299047619,0.652380952,54.7,,37.16209458,,,2265.396145,1453.134328
1/02/1996,8292.754962,6255.222165,2037.532798,8.3258962,605.9466763,1234681.741,,,,,,,,,,,,,,0.726238057,,,,107.9861163,9378.3,,562167.9559,8308,8727,10535,7290,3245,186781,1012216,,443.2256676,178.9271053,48.91352749,224.2469046,7.47,7.601428571,7.886666667,8.248571429,0.131428571,0.416666667,0.778571429,55.5,,36.63536807,,,2331.893586,1449.337299
1/03/1996,8266.297693,6234.583319,2031.714374,8.419987,600.8641022,1235066.922,,,,,,,,,,,,,,0.731692533,,,,114.954153,9393.2,,553152.5002,8635,8387,10289,7142,3147,202885,878040,,448.1795223,180.6065152,49.3140841,227.3336184,7.53,8.226190476,8.46952381,8.808095238,0.696190476,0.93952381,1.278095238,56.8,,35.78407282,,,2387.161364,1475.690247
1/04/1996,8295.862539,6261.996125,2033.866413,8.5778998,599.2089765,1241835.387,,,,,,,,,,,,,,0.735496979,,,,111.8718135,9454.5,,556479.5516,8443,8564,10424,7481,2943,204387,910735,,452.639784,182.2081661,49.56934101,229.8197507,7.57,8.416842105,8.6,8.873684211,0.846842105,1.03,1.303684211,57.1,,35.43505027,,,2372.638244,1490.913358
1/05/1996,8301.543413,6262.655895,2038.887518,8.4133053,594.6612798,1225620.096,,,,,,,,,,,,,,0.710499382,,,,111.7753705,9444.4,,525382.3072,8408,8623,10852,6983,3869,180993,1012553,,455.0793809,183.7059018,50.2550175,230.3969077,7.55,8.303478261,8.53173913,8.832173913,0.753478261,0.98173913,1.282173913,58.7,,35.18644713,,,2307.476641,1518.5426
1/06/1996,8305.311666,6256.185407,2049.126258,8.2546045,616.9850027,1230438.073,,,,,,,,,,,,,,0.779117121,,,,109.1961343,9563.1,,570488.7901,8556,8218,10120,7164,2956,194220,880928,,458.4489952,185.1118058,51.09486218,232.3141462,7.57,8.38,8.622105263,8.931578947,0.81,1.052105263,1.361578947,58.1,,34.97882347,,,2423.075806,1533.495074
1/07/1996,8307.334597,6269.476307,2037.858289,8.5655311,607.5964141,1232889.24,,,,,,,,,,,,,,0.780485051,,,,103.103143,9579.2,,539722.3898,8374,8285,10920,7222,3698,194230,925821,,465.5812448,187.090013,52.22094842,235.6136508,7.56,8.130434783,8.346521739,8.629565217,0.570434783,0.786521739,1.069565217,56.5,,34.71216131,,,2417.241643,1583.689757
1/08/1996,8303.19279,6248.513285,2054.679505,8.7200417,599.2023087,1234336.561,,,,,,,,,,,,,,0.783436875,,,,104.0583082,9543.9,,561277.7966,8397,8510,11152,7388,3764,199976,972452,,468.3974277,188.8532386,52.67259047,236.4229756,6.92,7.259090909,7.592727273,8.04,0.339090909,0.672727273,1.12,57.9,,35.11931193,,,2465.12971,1546.163664
1/09/1996,8295.539381,6250.459788,2045.079593,8.5746905,583.5047301,1231991.297,,,,,,,,,,,,,,0.804425597,,,,103.8494081,9448.8,,557563.7057,8348,8444,10006,7368,2638,192547,1169457,,472.0618781,190.6462313,52.95279636,238.0226288,6.91,7.236666667,7.572857143,8.003333333,0.326666667,0.662857143,1.093333333,58.5,,34.55249327,,,2508.220696,1597.835217
1/10/1996,8301.729355,6251.478862,2050.250492,8.7582842,589.1346979,1236273.841,,,,,,,,,,,,,,0.797471957,,,,102.5503369,9483.3,,564040.9677,8565,8631,11330,7253,4077,205648,1196476,,476.0915356,192.2647968,53.24669225,240.169482,6.7,6.867391304,7.169130435,7.550434783,0.167391304,0.469130435,0.850434783,58.6,,34.61265707,,,2463.17928,1646.011542
1/11/1996,8300.835983,6246.671049,2054.164934,8.4693961,599.830575,1232336.77,,,,,,,,,,,,,,0.981570279,,,,107.6165567,9523.1,,578919.9488,8339,8650,11038,7329,3709,231390,1750452,,478.2586674,193.7838326,53.41983063,240.6991014,6.45,6.56047619,6.838571429,7.156666667,0.11047619,0.388571429,0.706666667,59.9,,34.16011675,,,2557.736343,1685.458551
1/12/1996,8324.261224,6258.72779,2065.533434,8.6296177,603.3585455,1230065.85,,,,,,,,,,,,,,0.788065848,,,,102.0740922,9569.5,,588718.3145,8558,8684,10732,7527,3205,204485,1106331,,481.6011153,195.2307564,53.74296443,242.5532671,6.13,6.5745,6.9265,7.324,0.4445,0.7965,1.194,59.4,,34.04112864,,,2820.125971,1764.253671
1/01/1997,8335.604629,6244.102941,2091.501688,8.564753,607.2679467,1237223.069,,,,,,,,,,,,,,0.752372189,,,,105.6008477,9633.8,,577518.6977,8826,8811,11530,7659,3871,220940,1062205,,486.20246,197.039769,54.25654611,244.8956796,5.82,6.532857143,6.98952381,7.459047619,0.712857143,1.16952381,1.639047619,58.1,,34.95528758,,,2557.055983,1783.760569
1/02/1997,8334.816954,6238.740997,2096.075956,8.7017397,624.3741449,1240832.924,,,,,,,,,,,,,,0.789813879,,,,104.1712064,9803,,590977.4837,9111,9019,12122,7571,4551,220316,927708,,488.9782835,199.0969964,54.46738279,245.2118534,5.91,6.629,7.0335,7.394,0.719,1.1235,1.484,59.3,,35.41125392,,,2667.519445,1825.217571
1/03/1997,8337.972909,6234.796435,2103.176474,8.5912323,631.4132472,1240982.372,,,,,,,,,,,,,,0.743880189,,,,107.4596703,9764.8,,607589.1836,8631,8606,11973,8116,3857,214645,784207,,491.7965963,200.6684779,54.74123275,246.3613644,6.05,7.058947368,7.494736842,7.899473684,1.008947368,1.444736842,1.849473684,60.5,,35.04141581,,,2623.165951,1841.483691
1/04/1997,8330.936865,6226.584064,2104.352801,8.5674333,629.7961759,1242934.594,,,,,,,,,,,,,,0.844565607,,,,103.5488803,9642.5,,559502.066,8899,9006,12041,8425,3616,202057,908989,,496.4754069,202.8907292,55.02632038,248.3644896,6.04,6.884761905,7.4,7.923809524,0.844761905,1.36,1.883809524,60.7,,35.08348202,,,2861.829661,1901.349776
1/05/1997,8334.889962,6235.603129,2099.286833,8.5464312,633.7349232,1237325.536,,,,,,,,,,,,,,0.774767707,,,,100.9625115,9825.3,,581396.8698,9399,8820,12565,8934,3631,214730,887517,,502.0975339,205.1030043,55.32098088,251.8924272,5.87,6.685909091,7.165909091,7.674545455,0.815909091,1.295909091,1.804545455,58,,35.3625938,,,2936.387303,1936.958431
1/06/1997,8336.139666,6220.835494,2115.304173,8.3307804,632.1694992,1241206.1,,,,,,,,,,,,,,0.768809722,,,,100.2424964,9793.3,,593865.3434,10918,9444,11698,7941,3757,268469,1024493,,505.453132,207.0539762,55.55461006,253.8800752,5.35,6.0185,6.5405,7.151,0.6685,1.1905,1.801,56.7,,35.62703037,,,2948.463848,1982.119154
1/07/1997,8346.983992,6240.96235,2106.021641,8.5878119,628.8669096,1235905.468,,,,,,,,,,,,,,0.828018621,,,,98.84010033,9877.8,,616763.325,9383,9426,11444,7725,3719,213503,1761002,,512.8215448,209.3543918,56.07791324,257.6417575,5.19,5.742608696,6.15173913,6.642608696,0.552608696,0.96173913,1.452608696,58.3,,35.54736945,,,2973.08845,1983.624117
1/08/1997,8333.519067,6222.438364,2111.080704,8.4637943,623.4381183,1236029.302,,,,,,,,,,,,,,0.803132898,,,,101.6872438,9894.7,,585418.0314,9602,9505,13603,8958,4645,227338,1214514,,518.1816794,211.6452341,56.33510541,260.707793,4.9,5.657619048,6.107619048,6.650952381,0.757619048,1.207619048,1.750952381,58.2,,35.99199892,,,3088.690042,2018.164313
1/09/1997,8395.709945,6266.109092,2129.600853,8.0663633,610.8553877,1243331.434,,,,,,,,,,,,,,0.809209124,,,,102.6571263,9970.5,,586680.667,9692,9517,12469,8541,3928,230951,1044584,,522.3816136,213.7531201,56.91237734,262.2276664,4.77,5.355,5.820909091,6.311363636,0.585,1.050909091,1.541363636,57.7,,36.43708057,,,3200.249292,2066.206208
1/10/1997,8388.915102,6256.711582,2132.20352,8.032023,633.6057837,1243448.138,,,,,,,,,,,,,,0.821363897,,,,102.7468601,9977.9,,595487.0866,9494,9575,12090,8704,3386,235050,1059690,,526.9903457,215.8321402,57.74257919,263.9989681,4.83,5.38,5.775652174,6.182173913,0.55,0.945652174,1.352173913,57.1,,36.31581753,,,3162.732892,2063.505797
1/11/1997,8447.489963,6288.779157,2158.710806,7.9856361,633.6498624,1250460.316,,,,,,,,,,,,,,0.78404635,,,,106.097111,10068.6,,598721.7255,9747,9732,12950,8777,4173,232480,1056141,,532.6612524,217.8316043,58.53297343,266.9370166,4.95,5.4075,5.72,6.031,0.4575,0.77,1.081,57,,37.33672267,,,3340.485295,2106.59097
